ChildDate	ChildRegion	ParentRegion	ParentDate
2021.76987649843	Lambayeque	Amazonas	2021.76439649843
2021.86850649853	Lambayeque	Amazonas	2021.86850649843
2021.89042649843	Lambayeque	Amazonas	2021.86850649843
2021.78083649853	Tacna	Amazonas	2021.78083649843
2021.81371649843	Tacna	Amazonas	2021.78695649843
2021.79727649843	Tacna	Amazonas	2021.78695649843
2021.75890649843	Lima	Amazonas	2021.75139649843
2021.83561649843	Lima	Amazonas	2021.75256649843
2021.79451649843	Huanuco	Amazonas	2021.75303649843
2021.77807649843	La Libertad	Amazonas	2021.75394649843
2021.78355649843	Lambayeque	Amazonas	2021.75439649843
2021.75616649843	Lambayeque	Amazonas	2021.75483649843
2021.75616649843	Lambayeque	Lima	2021.75570649843
2021.75616649853	Lambayeque	Callao	2021.75616649843
2021.75616649853	Lambayeque	Callao	2021.75616649843
2021.75890649853	Cajamarca	Callao	2021.75890649843
2021.76164649853	Lambayeque	Lima	2021.76164649843
2021.78356649843	Lambayeque	Lima	2021.78082649843
2021.78082649853	Lambayeque	Lima	2021.78082649843
2021.90410649853	Apurimac	Lima	2021.90410649843
2021.92053649843	Lima	Callao	2021.91779649843
2021.91779649853	Lima	Callao	2021.91779649843
2021.91781649843	Lima	Callao	2021.90467649843
2021.90959649853	Lima	Callao	2021.90959649843
2021.93699649843	Lima	Callao	2021.90959649843
2021.54792649843	Piura	Lima	2021.54614649843
2021.60820649863	Lima	Callao	2021.60820649853
2021.60820649863	Lima	Callao	2021.60820649853
2021.60545649853	Junin	Lima	2021.58304649853
2021.66573649863	La Libertad	Lima	2021.66573649853
2021.66573649873	La Libertad	Lima	2021.66573649863
2021.67669649873	Lambayeque	Lima	2021.67669649863
2021.70409649873	Cajamarca	Lima	2021.70409649863
2021.75889649863	Cajamarca	Lima	2021.72791649863
2021.75615649863	Cajamarca	Lima	2021.72791649863
2021.72875649873	Ancash	Lima	2021.72875649863
2021.75340649863	Ancash	Lima	2021.73768649863
2021.74519649873	Piura	Lima	2021.74519649863
2021.66847649853	Cajamarca	Lima	2021.66168649853
2021.72601649853	Cajamarca	Callao	2021.67636649853
2021.70135649853	Cajamarca	Callao	2021.68778649853
2021.70409649863	Cajamarca	Callao	2021.70409649853
2021.70409649863	Cajamarca	Callao	2021.70409649853
2021.62464649863	Pasco	Callao	2021.62464649853
2021.63286649853	Pasco	Callao	2021.62464649853
2021.60820649883	Lima	Callao	2021.60820649873
2021.61642649883	Lima	Callao	2021.61642649873
2021.66300649883	Ica	Callao	2021.66300649873
2021.69314649883	Ica	Callao	2021.69314649873
2021.72876649873	Ica	Callao	2021.71690649873
2021.71780649883	Ica	Lima	2021.71780649873
2021.71780649883	Ica	Lima	2021.71780649873
2021.80000649873	Ica	Lima	2021.73926649873
2021.73972649883	Ica	Junin	2021.73972649873
2021.74520649883	Ica	Junin	2021.74520649873
2021.74520649883	Ica	Junin	2021.74520649873
2021.62736649873	Lima	Callao	2021.62736649863
2021.64380649853	Lima	Callao	2021.62736649853
2021.63284649863	Lima	Lambayeque	2021.63284649853
2021.66846649863	Huanuco	Lima	2021.66846649853
2021.67942649853	Huanuco	Lima	2021.66846649853
2021.66846649873	Lima	Callao	2021.66294649873
2021.66846649873	Lima	Callao	2021.66294649873
2021.66846649863	Lima	Piura	2021.66846649853
2021.66846649863	Lima	Piura	2021.66846649853
2021.66846649863	Lima	Piura	2021.66846649853
2021.66846649863	Lima	Piura	2021.66846649853
2020.99449649813	Loreto	Lambayeque	2020.99449649803
2021.00270649813	Loreto	Lambayeque	2020.99449649813
2021.00818649823	Loreto	Lambayeque	2021.00818649813
2021.01092649823	Loreto	Lambayeque	2021.01092649813
2021.02736649823	Loreto	Lambayeque	2021.02736649813
2021.19722649813	Lima	Lambayeque	2021.10885649813
2021.33146649813	San Martin	Tacna	2021.11776649813
2021.11776649823	San Martin	Tacna	2021.11776649813
2021.12872649813	Loreto	Tacna	2021.12122649813
2021.14242649823	Loreto	Lambayeque	2021.14242649813
2021.28214649813	Loreto	Lambayeque	2021.27141649813
2021.41365649823	Callao	Lambayeque	2021.41365649813
2021.41365649823	Callao	Lambayeque	2021.41365649813
2021.33145649823	Lima	Lambayeque	2021.25021649823
2021.26844649823	San Martin	Lambayeque	2021.26022649823
2021.26022649833	San Martin	Lambayeque	2021.26022649823
2021.38077649823	Loreto	Lambayeque	2021.32956649823
2021.44927649823	Ancash	Lambayeque	2021.34711649823
2021.37529649823	Loreto	Lambayeque	2021.34711649823
2021.01092649813	Huanuco	Lambayeque	2021.01092649803
2021.05750649813	Loreto	Lambayeque	2021.05750649803
2021.26572649803	Lima	Lambayeque	2021.25938649803
2021.26572649803	Lima	Lambayeque	2021.25938649803
2021.26572649813	Amazonas	Lima	2021.26572649803
2021.37531649803	La Libertad	Lima	2021.34527649803
2021.41640649803	La Libertad	Lima	2021.37847649803
2021.45476649813	La Libertad	Lima	2021.45476649803
2021.56435649813	La Libertad	Lima	2021.56435649803
2021.63010649803	La Libertad	Lima	2021.57805649803
2021.57805649813	La Libertad	Lima	2021.57805649803
2021.63284649803	Cajamarca	Lima	2021.55815649803
2021.58900649813	Cajamarca	Lima	2021.58900649803
2021.71229649813	Tumbes	Lima	2021.71229649803
2021.71229649813	Tumbes	Lima	2021.71229649803
2021.59175649803	Lambayeque	Lima	2021.43129649803
2021.79448649803	Tumbes	Lima	2021.19471649803
2021.41366649803	Callao	Lima	2021.38967649803
2021.43284649813	Callao	Lima	2021.43284649803
2021.44928649803	Callao	Lima	2021.43284649803
2021.43010649813	Callao	Lima	2021.43010649803
2021.43010649813	Callao	Lima	2021.43010649803
2021.20270649813	Lima	La Libertad	2021.20270649803
2021.43284649813	Ancash	La Libertad	2021.43284649803
2021.53695649803	Ica	Lambayeque	2021.48317649803
2021.49586649813	Arequipa	Cajamarca	2021.49586649803
2021.49586649813	Arequipa	Cajamarca	2021.49586649803
2021.50681649803	Arequipa	Cajamarca	2021.49931649803
2021.52599649803	Arequipa	Cajamarca	2021.49931649803
2021.18352649813	Cajamarca	Ancash	2021.18352649803
2021.26571649803	Huancavelica	Piura	2021.24318649803
2021.25749649803	Amazonas	Lima	2021.25322649803
2021.25749649813	Amazonas	Lima	2021.25749649803
2021.46845649803	Lambayeque	Lima	2021.25749649803
2021.26297649803	San Martin	Lima	2021.24140649803
2021.25749649813	San Martin	Cajamarca	2021.24752649813
2021.51776649813	Lima	Cajamarca	2021.44454649813
2021.49584649813	Lima	Cajamarca	2021.44454649813
2021.25749649823	San Martin	Lima	2021.25749649813
2021.26297649823	San Martin	Lima	2021.26297649813
2021.32050649813	Callao	Lima	2021.30967649813
2021.35611649813	Cusco	Ica	2021.34663649813
2021.35611649823	Cusco	Ica	2021.35611649813
2021.37803649813	Cusco	Ica	2021.35611649813
2021.33146649823	San Martin	Ica	2021.29445649823
2021.29858649833	Huancavelica	Ica	2021.29445649833
2021.33420649833	San Martin	Ica	2021.32485649833
2021.41365649833	San Martin	Ica	2021.32485649833
2021.73694649833	Cusco	Lima	2021.33087649833
2021.36708649833	Madre De Dios	Lima	2021.33087649833
2021.30132649843	Huancavelica	Pasco	2021.30132649833
2021.41364649843	Junin	Lima	2021.39203649843
2021.41364649853	La Libertad	Lima	2021.39742649853
2021.73693649863	La Libertad	Lima	2021.73693649853
2021.74241649853	La Libertad	Lima	2021.73693649853
2021.41364649863	Arequipa	Lima	2021.41364649853
2021.42186649873	Arequipa	Lima	2021.42186649863
2021.43556649863	Arequipa	Lima	2021.42186649863
2021.41638649873	Madre De Dios	Lima	2021.41638649863
2021.43830649873	Arequipa	Lima	2021.43830649863
2021.53145649873	Cusco	Lima	2021.53145649863
2021.54515649863	Cusco	Lima	2021.53145649863
2021.45473649853	Callao	Lima	2021.43733649853
2021.43830649853	Cajamarca	Lima	2021.43081649853
2021.58899649853	Cajamarca	Lima	2021.45940649853
2021.46844649853	Cajamarca	Lima	2021.45940649853
2021.52050649853	Ica	Lima	2021.50533649853
2021.52050649853	Ica	Lima	2021.50533649853
2021.29860649803	Junin	Lima	2021.07694649803
2021.15065649813	Loreto	Lima	2021.08764649813
2021.08764649823	Loreto	Lima	2021.08764649813
2021.16983649813	Loreto	Lima	2021.08199649813
2021.08764649823	Loreto	Lima	2021.08199649823
2021.08764649843	Loreto	Lima	2021.08764649833
2021.12600649843	Loreto	Lima	2021.12600649833
2021.35613649833	Cusco	Lima	2021.31357649833
2021.27121649843	San Martin	Lima	2021.27121649833
2021.44107649833	Loreto	Lima	2021.37532649833
2021.37532649843	Loreto	Lima	2021.37532649833
2021.16709649833	Loreto	Lima	2021.08488649833
2021.18079649833	Callao	Loreto	2021.13732649833
2021.18079649833	Lima	Loreto	2021.13732649833
2021.08764649843	Loreto	San Martin	2021.08764649833
2021.12326649833	Loreto	San Martin	2021.11548649833
2021.19176649833	La Libertad	Loreto	2021.18086649833
2021.20820649833	La Libertad	Loreto	2021.19130649833
2021.19176649843	La Libertad	San Martin	2021.19176649833
2021.27396649833	La Libertad	Loreto	2021.26910649833
2021.30409649833	La Libertad	Loreto	2021.26910649833
2021.33697649833	Tacna	Loreto	2021.31444649833
2021.41916649833	Piura	Huanuco	2021.38885649833
2021.46848649833	Piura	Loreto	2021.42054649833
2021.45478649833	Lima	Loreto	2021.42054649833
2021.42190649843	Tumbes	Lima	2021.42190649833
2021.43012649843	La Libertad	Amazonas	2021.43012649833
2021.12875649853	Loreto	La Libertad	2021.12875649843
2021.19998649843	Loreto	La Libertad	2021.18390649843
2021.35889649843	Madre De Dios	La Libertad	2021.32751649843
2021.43560649843	Cusco	Cajamarca	2021.40546649843
2021.40546649853	Cusco	Cajamarca	2021.40546649843
2021.26025649843	San Martin	Loreto	2021.24522649843
2021.41916649843	Junin	Lima	2021.30089649843
2021.30135649853	Huancavelica	Lima	2021.30135649843
2021.38628649843	La Libertad	Lima	2021.30135649843
2021.34793649843	Junin	Lima	2021.23866649843
2021.26574649853	Huancavelica	Lima	2021.24362649853
2021.26300649863	Junin	Lima	2021.26300649853
2021.26848649853	Huancavelica	Lima	2021.25794649853
2021.26300649863	Huancavelica	Lima	2021.26300649853
2021.41643649853	Huancavelica	Lima	2021.26848649853
2021.26848649863	Huancavelica	Lima	2021.26848649853
2021.12327649853	Loreto	Lima	2021.12327649843
2021.46025649843	Arequipa	Callao	2021.15670649843
2021.16162649843	Loreto	Callao	2021.15670649843
2021.19176649853	Cajamarca	Ancash	2021.16923649853
2021.25751649853	Huancavelica	Arequipa	2021.19016649853
2021.20545649853	Loreto	Arequipa	2021.19016649853
2021.20272649853	Lima	Arequipa	2021.17803649853
2021.21916649863	Loreto	Arequipa	2021.21094649863
2021.21094649873	Loreto	Arequipa	2021.21094649863
2021.22190649873	Loreto	Cajamarca	2021.17803649873
2021.18902649883	Madre De Dios	Amazonas	2021.18284649883
2021.53696649893	Tumbes	Amazonas	2021.53696649883
2021.54518649883	Tumbes	Amazonas	2021.53696649883
2021.18354649893	Madre De Dios	Amazonas	2021.17803649893
2021.26025649903	Cajamarca	San Martin	2021.26025649893
2021.41367649893	Cajamarca	San Martin	2021.26299649893
2021.26299649903	Cajamarca	San Martin	2021.26299649893
2021.43011649893	Cajamarca	San Martin	2021.26299649893
2021.27942649903	Tacna	San Martin	2021.27942649893
2021.38079649893	Tacna	Callao	2021.37354649893
2021.46846649893	Tacna	Callao	2021.37354649893
2021.22189649893	Ucayali	Lima	2021.20516649893
2021.50955649893	Madre De Dios	Huancavelica	2021.49436649893
2021.53422649893	Madre De Dios	Cusco	2021.50746649893
2021.51504649893	Piura	Cusco	2021.51215649893
2021.53970649893	Madre De Dios	Huancavelica	2021.52468649893
2021.62737649903	Madre De Dios	Huancavelica	2021.62737649893
2021.63011649893	Madre De Dios	Huancavelica	2021.62737649893
2021.21914649893	Loreto	Huancavelica	2021.19737649893
2021.26846649903	Lima	San Martin	2021.19737649903
2021.27942649913	Junin	Huancavelica	2021.19737649913
2021.19996649923	Cusco	Huancavelica	2021.19737649923
2021.22188649923	Ucayali	Lima	2021.21219649923
2021.20818649933	Loreto	Lima	2021.20214649933
2021.24106649933	Lambayeque	Lima	2021.23832649933
2021.23832649943	Lambayeque	Lima	2021.23832649933
2021.21366649943	Loreto	La Libertad	2021.20863649943
2021.55886649953	Lima	Arequipa	2021.55886649943
2021.69859649953	Lima	Madre De Dios	2021.69859649943
2021.76982649943	Lima	Madre De Dios	2021.69859649943
2021.27667649943	Cusco	Arequipa	2021.27118649943
2021.33694649943	Cusco	Lima	2021.33316649943
2021.44379649953	Cusco	Lima	2021.44379649943
2021.44379649953	Cusco	Lima	2021.44379649943
2021.57804649943	Lambayeque	Cajamarca	2021.52325649943
2021.52325649953	Lima	Cajamarca	2021.52325649943
2021.41366649953	Arequipa	Cajamarca	2021.41366649943
2021.43832649943	Arequipa	Cajamarca	2021.41366649943
2021.27393649943	Apurimac	Lima	2021.26437649943
2021.28764649943	Apurimac	Ica	2021.28302649943
2021.45750649943	Apurimac	Ica	2021.28302649943
2021.45202649943	Lima	Loreto	2021.41718649943
2021.45476649953	Lima	Loreto	2021.44666649953
2021.45476649963	Lima	Loreto	2021.44666649963
2021.55613649943	Lima	Loreto	2021.54243649943
2021.54243649953	Callao	Loreto	2021.54243649943
2021.54243649963	Callao	Loreto	2021.45197649963
2021.45750649963	Callao	Loreto	2021.45518649963
2021.55065649963	Callao	Loreto	2021.53969649963
2021.53969649973	Callao	Loreto	2021.53969649963
2021.24654649953	Apurimac	Loreto	2021.24654649943
2021.27942649943	Cusco	Loreto	2021.25932649943
2021.27942649953	Apurimac	San Martin	2021.27942649943
2021.33696649943	Apurimac	Cusco	2021.31955649943
2021.43833649953	Arequipa	San Martin	2021.43833649943
2021.53148649943	Arequipa	San Martin	2021.43833649943
2021.26024649953	Apurimac	San Martin	2021.26024649943
2021.26298649953	Apurimac	Loreto	2021.26298649943
2021.28216649953	Apurimac	Loreto	2021.28216649943
2021.28764649953	Apurimac	Loreto	2021.28764649943
2021.45751649943	Apurimac	Loreto	2021.42929649943
2021.50408649943	Apurimac	Loreto	2021.42929649943
2021.26846649953	Apurimac	Lima	2021.26846649943
2021.33421649943	Apurimac	Loreto	2021.30418649943
2021.37805649943	Cusco	Loreto	2021.32978649943
2021.36435649953	Apurimac	Loreto	2021.32978649953
2021.33421649963	Apurimac	Loreto	2021.32978649963
2021.37531649963	Apurimac	Loreto	2021.36029649963
2021.47120649963	Apurimac	Loreto	2021.42580649963
2021.47668649973	Apurimac	Loreto	2021.42580649973
2021.43284649983	Cusco	Loreto	2021.42580649983
2021.44928649993	Apurimac	Loreto	2021.44928649983
2021.46024649993	Apurimac	Loreto	2021.46024649983
2021.50682649983	Apurimac	Loreto	2021.49181649983
2021.50956649993	Apurimac	La Libertad	2021.50956649983
2021.52052649983	Apurimac	La Libertad	2021.50956649983
2021.27667649943	Loreto	La Libertad	2021.21952649943
2021.25202649943	Junin	La Libertad	2021.22002649943
2021.46023649943	Lima	Tacna	2021.25128649943
2021.25749649943	Tumbes	Tacna	2021.25128649943
2021.70132649943	Tumbes	Piura	2021.67583649943
2021.50132649943	Tumbes	Piura	2021.49858649943
2021.29859649943	Junin	La Libertad	2021.22098649943
2021.27119649943	San Martin	La Libertad	2021.22143649943
2021.22188649953	Loreto	La Libertad	2021.22188649943
2021.47667649943	Lima	Loreto	2021.25931649943
2021.27667649943	Moquegua	Loreto	2021.25931649943
2021.59722649953	Callao	Loreto	2021.48170649953
2021.51503649953	Tumbes	Loreto	2021.48170649953
2021.41366649953	Tacna	Lima	2021.25868649953
2021.26024649963	Tacna	Huancavelica	2021.26024649953
2021.28216649953	Amazonas	Huancavelica	2021.27463649953
2021.28490649953	Tacna	Huancavelica	2021.27722649953
2021.29312649953	Tacna	Huancavelica	2021.28556649953
2021.29586649963	Tacna	Huancavelica	2021.29586649953
2021.42189649953	Moquegua	Huancavelica	2021.29586649953
2021.35612649953	La Libertad	Huancavelica	2021.32570649953
2021.43558649953	Lima	Huancavelica	2021.38285649953
2021.53969649963	Callao	Huancavelica	2021.53969649953
2021.59996649953	Lima	Huancavelica	2021.53969649953
2021.42462649963	Tumbes	Junin	2021.40340649963
2021.55887649963	Lima	Loreto	2021.52599649963
2021.52599649973	Madre De Dios	Loreto	2021.52599649963
2021.49585649963	Lima	Loreto	2021.41940649963
2021.56983649973	Lima	Loreto	2021.43226649973
2021.45475649973	Tumbes	Loreto	2021.45205649973
2021.53420649973	Ucayali	Loreto	2021.45205649973
2021.43832649973	Arequipa	Loreto	2021.42329649973
2021.48489649973	Lima	Loreto	2021.46925649973
2021.58900649973	Arequipa	Loreto	2021.57725649973
2021.69037649973	Lima	Loreto	2021.57725649973
2021.61365649983	Tacna	Loreto	2021.61365649973
2021.61365649983	Tacna	Loreto	2021.61365649973
2021.53421649983	Ancash	Loreto	2021.53421649973
2021.53421649993	Ancash	Loreto	2021.53421649983
2021.53421649993	Ancash	Loreto	2021.53421649983
2021.57256649973	Lima	Loreto	2021.49958649973
2021.58352649973	Lima	Tumbes	2021.57801649973
2021.58352649973	Lima	Tumbes	2021.57801649973
2021.60271649963	Callao	Cajamarca	2021.60271649953
2021.60271649963	Lima	Cajamarca	2021.60271649953
2021.33147649963	Lima	San Martin	2021.32873649963
2021.32873649973	Lima	San Martin	2021.32873649963
2021.43558649953	Lima	Loreto	2021.32873649953
2021.52873649953	Tumbes	Loreto	2021.31613649953
2021.52599649953	Ica	Tacna	2021.31660649953
2021.49859649953	Junin	Loreto	2021.49258649953
2021.54791649973	Junin	Madre De Dios	2021.54791649963
2021.54791649963	Junin	Loreto	2021.54791649953
2021.54791649973	Junin	Madre De Dios	2021.54791649963
2021.44106649953	Piura	Madre De Dios	2021.31754649953
2021.43010649963	Piura	Madre De Dios	2021.43010649953
2021.43010649963	Piura	Madre De Dios	2021.43010649953
2021.53422649953	Lima	Madre De Dios	2021.31846649953
2021.53422649953	Tumbes	Loreto	2021.31892649953
2021.33970649963	Lima	Loreto	2021.33970649953
2021.33970649963	Lima	Loreto	2021.33970649953
2021.53970649953	Lima	Loreto	2021.34992649953
2021.44929649953	Tumbes	Loreto	2021.34992649953
2021.50682649973	Cusco	Loreto	2021.32600649973
2021.32600649983	Cusco	Loreto	2021.32600649973
2021.32600649973	Cusco	Loreto	2021.32600649963
2021.60545649963	Lima	Loreto	2021.33357649963
2021.36435649963	Madre De Dios	Loreto	2021.34430649963
2021.35613649973	Madre De Dios	Loreto	2021.34430649973
2021.35613649973	Madre De Dios	Lima	2021.34849649973
2021.37257649973	Madre De Dios	Lima	2021.36435649973
2021.36435649983	Madre De Dios	Lima	2021.36435649973
2021.38353649963	Loreto	Apurimac	2021.36644649963
2021.50682649963	Loreto	Cusco	2021.49074649963
2021.87120649963	Lambayeque	Cusco	2021.49074649963
2021.33970649963	Lima	Cusco	2021.32189649963
2021.50135649963	Arequipa	Cusco	2021.35047649963
2021.35614649973	Moquegua	Arequipa	2021.35614649963
2021.35888649963	Moquegua	Arequipa	2021.35614649963
2021.32326649973	Ucayali	Arequipa	2021.32326649963
2021.49586649963	Lima	Apurimac	2021.37591649963
2021.40271649963	Lima	Apurimac	2021.38064649963
2021.41368649963	Ancash	Lima	2021.40639649963
2021.42463649963	Ancash	Lima	2021.40639649963
2021.38627649973	Loreto	Lima	2021.37473649973
2021.50956649973	Moquegua	Lima	2021.37473649973
2021.41641649973	Lima	Callao	2021.39060649973
2021.56436649973	Lima	Callao	2021.39060649973
2021.45751649973	Lima	Callao	2021.40163649973
2021.57532649983	Lima	Callao	2021.41134649983
2021.42737649983	Lima	Callao	2021.41134649983
2021.43285649983	Arequipa	Apurimac	2021.42019649983
2021.43559649983	Arequipa	Apurimac	2021.42088649983
2021.43285649983	Arequipa	Apurimac	2021.42088649983
2021.35614649963	Cusco	Apurimac	2021.34485649963
2021.41641649963	Tacna	Apurimac	2021.40885649963
2021.55889649963	Lima	Apurimac	2021.52199649963
2021.75615649963	Lima	Apurimac	2021.52199649963
2021.52874649963	Puno	Arequipa	2021.48873649963
2021.49861649973	Moquegua	Apurimac	2021.49861649963
2021.49861649983	Arequipa	Apurimac	2021.49861649973
2021.50957649983	Moquegua	Apurimac	2021.50957649973
2021.53697649983	Lima	Apurimac	2021.53697649973
2021.53971649983	Lima	Apurimac	2021.53971649973
2021.59450649973	Moquegua	Apurimac	2021.56997649973
2021.58080649973	Moquegua	Apurimac	2021.56997649973
2021.51505649973	Moquegua	Apurimac	2021.50591649973
2021.53423649973	Cajamarca	Apurimac	2021.50639649973
2021.50683649983	Moquegua	Apurimac	2021.50683649973
2021.50957649983	Tacna	Apurimac	2021.50957649973
2021.50957649983	Moquegua	Apurimac	2021.50957649973
2021.58628649973	Moquegua	Apurimac	2021.55627649973
2021.60272649973	Moquegua	Apurimac	2021.56518649973
2021.58355649983	Moquegua	Apurimac	2021.58355649973
2021.66848649973	Moquegua	Apurimac	2021.58355649973
2021.58354649973	Arequipa	Apurimac	2021.57604649973
2021.59450649973	Moquegua	Apurimac	2021.58585649973
2021.58628649983	Moquegua	Loreto	2021.58628649973
2021.66847649973	Moquegua	Loreto	2021.61047649973
2021.70956649973	Tacna	Loreto	2021.61093649973
2021.61093649983	Tacna	Loreto	2021.61093649973
2021.24382649853	Loreto	Tumbes	2021.22817649853
2021.34518649853	Loreto	Piura	2021.32456649853
2021.38080649853	Loreto	Piura	2021.32456649853
2021.43012649853	Junin	Tumbes	2021.39319649853
2021.60272649853	Lima	Tumbes	2021.58241649853
2021.59176649863	Lima	Loreto	2021.59176649853
2021.67943649853	Lima	Loreto	2021.63414649853
2021.65203649853	Cajamarca	Loreto	2021.64264649853
2021.64655649853	Junin	Loreto	2021.64264649853
2021.66299649853	Callao	Moquegua	2021.64323649853
2021.64929649863	Lambayeque	Loreto	2021.64323649863
2021.67121649863	Callao	Loreto	2021.66371649863
2021.67943649863	Lambayeque	Tacna	2021.67193649863
2021.69587649873	Lima	Tumbes	2021.69587649863
2021.69861649873	Lambayeque	Tacna	2021.69861649863
2021.69861649873	Lambayeque	Tacna	2021.69861649863
2021.22190649853	Ucayali	Tacna	2021.19936649853
2021.45203649853	Lima	Tacna	2021.22737649853
2021.22737649863	Ucayali	Tacna	2021.22737649853
2021.22738649853	Ucayali	Tacna	2021.21962649853
2021.25751649853	San Martin	La Libertad	2021.25000649853
2021.28490649863	San Martin	Lima	2021.28490649853
2021.33422649863	San Martin	Callao	2021.33422649853
2021.41641649853	San Martin	Lima	2021.40891649853
2021.43285649853	Callao	Tumbes	2021.42398649853
2021.52600649853	San Martin	Tumbes	2021.42398649853
2021.26299649863	San Martin	Madre De Dios	2021.26299649853
2021.29586649863	Ucayali	Lima	2021.29586649853
2021.43833649853	Loreto	Lima	2021.41595649853
2021.41641649863	Loreto	Tumbes	2021.41641649853
2021.41641649863	Loreto	Tumbes	2021.41641649853
2021.37258649853	Huanuco	Lima	2021.32305649853
2021.32874649873	San Martin	Lima	2021.32874649863
2021.33148649873	San Martin	Arequipa	2021.33148649863
2021.33422649873	San Martin	Tacna	2021.33422649863
2021.33422649873	San Martin	Tacna	2021.33422649863
2021.43285649863	Amazonas	Ancash	2021.42765649863
2021.45203649863	Cajamarca	Ancash	2021.42765649863
2021.51504649863	San Martin	Lima	2021.50003649863
2021.53970649863	San Martin	Lima	2021.53220649863
2021.53696649873	Cajamarca	Loreto	2021.53696649863
2021.60819649863	San Martin	Lima	2021.59052649863
2021.61914649863	San Martin	Lima	2021.61046649863
2021.63010649873	Huanuco	Lima	2021.63010649863
2021.64654649863	Huanuco	Lima	2021.63010649863
2021.67121649863	San Martin	Lima	2021.60449649863
2021.61093649863	San Martin	Lima	2021.60842649863
2021.62737649863	San Martin	Lima	2021.61222649863
2021.61915649863	San Martin	Lima	2021.61222649863
2021.41915649873	San Martin	Junin	2021.41915649863
2021.50134649863	San Martin	Junin	2021.45108649863
2021.46024649873	San Martin	Lima	2021.46024649863
2021.50955649863	San Martin	Piura	2021.50206649863
2021.51777649873	San Martin	Lima	2021.51777649863
2021.52599649873	San Martin	Lima	2021.52599649863
2021.61366649863	San Martin	Lima	2021.54468649863
2021.55338649863	San Martin	Lima	2021.54468649863
2021.54517649873	San Martin	Lima	2021.54517649863
2021.54791649863	San Martin	Lima	2021.54517649863
2021.60544649863	San Martin	Lima	2021.58019649863
2021.62736649873	San Martin	Cusco	2021.62736649863
2021.65202649863	San Martin	Cusco	2021.62736649863
2021.45202649873	San Martin	Cusco	2021.45202649863
2021.48763649873	San Martin	Lima	2021.48763649863
2021.59174649863	Amazonas	Madre De Dios	2021.49720649863
2021.50955649863	San Martin	Madre De Dios	2021.49768649863
2021.52051649863	San Martin	Madre De Dios	2021.51102649863
2021.54790649883	San Martin	Loreto	2021.54790649873
2021.56434649863	San Martin	Loreto	2021.54790649863
2021.56434649873	San Martin	Loreto	2021.54790649873
2021.63558649863	San Martin	Lima	2021.61519649863
2021.65202649863	Amazonas	Lima	2021.62950649863
2021.69859649863	San Martin	Moquegua	2021.64934649863
2021.69859649873	Amazonas	Ucayali	2021.68196649873
2021.76435649883	Lambayeque	Ucayali	2021.76435649873
2021.76435649883	Lambayeque	Ucayali	2021.76435649873
2021.68763649873	Amazonas	Lima	2021.68763649863
2021.69037649863	Amazonas	Lima	2021.68763649863
2021.49859649873	San Martin	Lima	2021.49859649863
2021.51503649873	San Martin	Lima	2021.51503649863
2021.51777649873	San Martin	Lima	2021.51777649863
2021.51777649873	San Martin	Lima	2021.51777649863
2021.54791649863	San Martin	Lima	2021.54041649863
2021.55339649873	Lambayeque	Lima	2021.55339649863
2021.66846649863	Cajamarca	Lima	2021.66096649863
2021.66846649863	Amazonas	Lima	2021.66096649863
2021.58901649863	Callao	Lima	2021.55477649863
2021.59449649863	Cajamarca	Lima	2021.55524649863
2021.58628649863	Tacna	Arequipa	2021.55568649863
2021.55614649873	San Martin	Arequipa	2021.55614649863
2021.55888649873	San Martin	Cusco	2021.55888649863
2021.57532649873	Lima	Tacna	2021.57532649863
2021.66847649863	Lima	Moquegua	2021.63416649863
2021.65204649863	San Martin	Moquegua	2021.63509649863
2021.63560649873	Lima	Moquegua	2021.63560649863
2021.64382649863	Lima	Moquegua	2021.63560649863
2021.32874649883	San Martin	Moquegua	2021.32874649873
2021.60819649883	San Martin	Moquegua	2021.60819649873
2021.61641649873	San Martin	Moquegua	2021.60819649873
2021.47394649873	Lima	Moquegua	2021.44167649873
2021.47394649873	Lima	Moquegua	2021.44167649873
2021.34244649883	Ucayali	Moquegua	2021.34244649873
2021.38080649873	Ucayali	Moquegua	2021.34244649873
2021.33422649883	San Martin	Moquegua	2021.32800649883
2021.51230649883	San Martin	Moquegua	2021.37951649883
2021.41641649893	Ucayali	Moquegua	2021.37951649893
2021.41641649903	Ucayali	Moquegua	2021.37951649903
2021.38353649923	Ucayali	Moquegua	2021.38353649913
2021.43011649923	Ucayali	Moquegua	2021.43011649913
2021.53148649923	Lima	Moquegua	2021.53148649913
2021.58627649913	Ucayali	Moquegua	2021.53148649913
2021.46846649913	Ucayali	Moquegua	2021.42159649913
2021.44929649923	Ancash	Moquegua	2021.44107649923
2021.44107649933	Ancash	Moquegua	2021.44107649923
2021.50408649933	Cajamarca	Loreto	2021.50408649923
2021.63011649923	Lima	Loreto	2021.59590649923
2021.64107649923	Junin	Loreto	2021.61940649923
2021.64655649933	Lima	Loreto	2021.64655649923
2021.69039649923	Lima	Loreto	2021.64655649923
2021.64107649923	Amazonas	Lima	2021.63285649923
2021.63285649933	Amazonas	Lima	2021.63285649923
2021.67121649933	Amazonas	Junin	2021.67121649923
2021.68217649933	Amazonas	Lambayeque	2021.68217649923
2021.69860649943	Amazonas	Lambayeque	2021.69860649933
2021.69860649933	Amazonas	Lambayeque	2021.69860649923
