ChildDate	ChildCountry	ParentCountry	ParentDate
2021.29593328697	USA	Peru	2021.28422328697
2021.70690328717	Chile	Peru	2021.69511328717
2021.50142328697	Chile	Peru	2021.14526328697
2021.25483328737	USA	Peru	2021.22546328737
2021.28222328737	Germany	Peru	2021.23639328737
2021.61921328737	Colombia	Peru	2021.32672328737
2021.39181328737	USA	Peru	2021.32776328737
2021.39180328747	USA	Peru	2021.37663328747
2021.66031328697	Czech_Republic	Peru	2021.54524328697
2021.60825328717	Peru	USA	2021.59181328717
2021.48224328687	Spain	Germany	2021.35621328687
2021.57538328697	Colombia	Chile	2021.20312328697
2021.47127328697	Other_South_America	Chile	2021.26922328697
2021.47676328727	Ecuador	Chile	2021.38246328727
2021.41374328737	Peru	Chile	2021.34566328737
2021.29592328687	Spain	Peru	2021.06876328687
2021.36987328687	Chile	Peru	2021.08787328687
2021.43290328687	Spain	Peru	2021.19036328687
2021.33423328687	Chile	Peru	2021.11182328687
2021.20821328687	Chile	Peru	2021.11286328687
2021.53971328687	Chile	Peru	2021.26574328687
2021.41916328697	Ecuador	USA	2021.32053328697
2021.41367328697	Ecuador	USA	2021.30956328697
2021.39175328697	USA	Ecuador	2021.31862328697
2021.39723328697	Spain	Israel	2021.32651328697
2021.36436328697	Spain	Israel	2021.33592328697
2021.33969328697	Spain	Israel	2021.31395328697
2021.56436328717	Spain	Israel	2021.35066328717
2021.41367328707	Spain	Israel	2021.33318328707
2021.34792328707	Spain	Israel	2021.34709328707
2021.49861328687	Chile	Ecuador	2021.46139328687
2021.64382328697	Ecuador	Spain	2021.41642328697
2021.56437328697	USA	Ecuador	2021.52371328697
2021.33971328687	USA	Ecuador	2021.29988328687
2021.45477328687	Panama	Ecuador	2021.41171328687
2021.41094328697	Brazil	Ecuador	2021.37546328697
2021.58628328707	Ecuador	Peru	2021.41267328707
2021.37530328687	Peru	Chile	2021.22188328687
2021.26572328687	USA	Peru	2021.25556328687
2021.20818328687	Chile	Peru	2021.14232328687
2021.27394328687	Peru	Chile	2021.26883328687
2021.24652328687	Panama	Peru	2021.19803328687
2021.26023328687	Chile	Peru	2021.21830328687
2021.40818328697	Chile	Peru	2021.34662328697
2021.58352328697	Panama	Peru	2021.43722328697
2021.33968328687	USA	Peru	2021.16342328687
2021.37527328687	Argentina	Peru	2021.36691328687
2021.21911328687	Chile	Peru	2021.17496328687
2021.22458328687	USA	Peru	2021.17749328687
2021.47115328697	France	Chile	2021.41575328697
2021.44923328687	Argentina	Peru	2021.33319328687
2021.58347328707	Spain	Ecuador	2021.45066328707
2021.53964328707	USA	Ecuador	2021.50310328707
2021.37252328687	USA	Peru	2021.36647328687
2021.38346328697	Peru	Chile	2021.24539328697
2021.66017328687	Chile	Other_South_America	2021.35100328687
2021.53963328687	Peru	Chile	2021.34489328687
2021.44922328687	Peru	Ecuador	2021.34521328687
2021.33689328707	USA	Peru	2021.28073328707
2021.27387328737	Chile	Peru	2021.25857328737
2021.36702328747	Mexico	Peru	2021.33668328747
2021.57798328747	Chile	Peru	2021.43908328747
2021.43566328657	USA	Peru	2021.04595328657
2021.26306328667	USA	Peru	2021.20239328667
2021.36168328657	Ecuador	Peru	2021.32124328657
2021.19182328657	Chile	Peru	2021.12380328657
2021.53702328657	USA	Peru	2021.48563328657
2021.25209328667	Chile	Peru	2021.17084328667
2021.34797328687	USA	Peru	2021.24153328687
2021.32880328697	Peru	Spain	2021.24695328697
2021.43017328677	Peru	Ecuador	2021.25414328677
2021.59456328677	Peru	Ecuador	2021.25518328677
2021.56442328677	USA	Ecuador	2021.37288328677
2021.07675328677	USA	Peru	2021.07467328677
2021.48496328677	Switzerland	Peru	2021.31566328677
2021.62469328677	Ecuador	Peru	2021.31566328677
2021.50139328677	Other_North_America	El_Salvador	2021.45332328677
2021.57810328667	Other_North_America	El_Salvador	2021.53338328667
2021.52605328687	USA	El_Salvador	2021.51160328687
2021.05483328657	Chile	Peru	2020.99860328657
2021.31509328667	Chile	Peru	2021.22409328667
2021.27673328667	Chile	Peru	2021.26176328667
2021.62467328667	Chile	Peru	2021.48654328667
2021.23838328657	Chile	Peru	2021.13565328657
2021.20003328667	Chile	Peru	2021.11709328667
2021.34249328687	Panama	Peru	2021.20336328687
2021.19454328717	Chile	Peru	2021.17937328717
2021.55071328737	Ecuador	Peru	2021.35295328737
2021.26029328747	Chile	Peru	2021.23155328747
2021.23564328667	Chile	Peru	2021.22387328667
2021.37538328697	Brazil	Peru	2021.34649328697
2021.66579328707	Costa_Rica	USA	2021.45391328707
2021.07399328657	USA	Peru	2021.06124328657
2021.40550328667	Argentina	Peru	2021.32576328667
2021.33973328657	Other_South_America	Peru	2021.29740328657
2021.30961328677	Other_North_America	Peru	2021.27127328677
2021.42467328687	Chile	Peru	2021.36379328687
2021.30686328677	Chile	Peru	2021.29161328677
2021.44932328687	Switzerland	Peru	2021.13492328687
2021.35066328807	Canada	USA	2021.35066328797
2021.46848328797	Canada	USA	2021.45204328797
2021.30138328657	Mexico	Peru	2021.14464328657
2021.25755328677	Other_South_America	Chile	2021.22720328677
2021.58905328717	Argentina	Chile	2021.37388328717
2021.41097328707	Argentina	Chile	2021.37388328707
2021.53152328667	Colombia	Chile	2021.39131328667
2021.07673328667	Chile	Peru	2021.06233328667
2021.34522328657	France	Peru	2021.29424328657
2021.51235328657	Italy	Spain	2021.27381328657
2021.21919328657	Chile	Peru	2021.14303328657
2021.23837328657	Chile	Peru	2021.14707328657
2021.39179328697	Peru	Spain	2021.23289328697
2021.46304328677	Peru	Chile	2021.40235328677
2021.44109328667	Peru	USA	2021.29489328667
2021.47672328707	USA	Peru	2021.46270328707
2021.35617328697	USA	Mexico	2021.34266328697
2021.09042328677	Other_South_America	Peru	2021.06456328677
2021.44110328657	Italy	Peru	2021.41175328657
2021.47397328667	USA	Peru	2021.30788328667
2021.50684328657	USA	Peru	2021.43835328657
2021.51232328667	Peru	Canada	2021.18343328667
2021.32602328657	USA	Peru	2021.30173328657
2021.50684328677	France	Peru	2021.49050328677
2021.10685328657	Chile	Peru	2021.10155328657
2021.61369328657	Brazil	Peru	2021.44279328657
2021.31781328657	Chile	Peru	2021.21919328657
2021.27122328657	USA	Peru	2021.20977328657
2021.48492328657	Other_Europe	Peru	2021.28770328657
2021.35341328667	Chile	Peru	2021.30899328667
2021.33149328677	Argentina	Peru	2021.29715328677
2021.35067328687	Spain	Peru	2021.29715328687
2021.33697328697	Chile	Peru	2021.32535328697
2021.55067328677	Ecuador	Peru	2021.38540328677
2021.44930328697	USA	Peru	2021.38540328697
2021.48765328707	Chile	Peru	2021.38540328707
2021.56710328657	USA	Peru	2021.44506328657
2021.52875328657	Ecuador	Colombia	2021.32497328657
2021.34519328657	Spain	Colombia	2021.28442328657
2021.49039328667	Colombia	Ecuador	2021.47131328667
2021.56711328657	USA	Colombia	2021.52022328657
2021.13423328657	Chile	Peru	2021.10751328657
2021.25203328657	Peru	USA	2021.22168328657
2021.16163328657	Chile	Peru	2021.13992328657
2021.33697328657	Peru	Chile	2021.26114328657
2021.36163328657	Mexico	USA	2021.30958328657
2021.49862328677	Chile	Peru	2021.42845328677
2021.50136328697	Chile	Peru	2021.42845328697
2021.33972328657	USA	Mexico	2021.30410328657
2021.14519328677	Chile	Peru	2021.13402328677
2021.33971328667	USA	Peru	2021.23773328667
2021.27395328727	Chile	Peru	2021.24224328727
2021.52874328717	Chile	Spain	2021.39875328717
2021.41367328687	Mexico	Peru	2021.32713328687
2021.53421328657	Colombia	Peru	2021.28375328657
2021.31778328657	Chile	Peru	2021.30126328657
2021.41915328657	USA	Peru	2021.34328328657
2021.48216328667	Ecuador	USA	2021.26528328667
2021.43832328677	Other_Europe	Chile	2021.42403328677
2021.44104328667	Ecuador	Peru	2021.29967328667
2021.23009328657	Chile	Peru	2021.15267328657
2021.45748328677	Germany	Peru	2021.40783328677
2021.67117328687	USA	Ecuador	2021.65266328687
2021.41362328657	USA	Peru	2021.40975328657
2021.36979328667	Chile	Peru	2021.32954328667
2021.33964328677	Chile	Spain	2021.24878328677
2021.51773328677	Brazil	Other_North_America	2021.48102328677
2021.44375328667	Chile	Argentina	2021.35110328667
2021.49033328667	Other_South_America	Chile	2021.37301328667
2021.26292328667	USA	Peru	2021.24736328667
2021.38347328667	USA	Peru	2021.34973328667
2021.49032328667	USA	Peru	2021.24217328667
2021.28757328657	Chile	Peru	2021.26521328657
2021.47112328657	Ecuador	Peru	2021.28893328657
2021.31495328657	Chile	Peru	2021.23650328657
2021.53413328677	Ecuador	Peru	2021.36615328677
2021.42180328677	Mexico	Peru	2021.38362328677
2021.52591328677	Ecuador	USA	2021.25650328677
2021.45742328687	Spain	USA	2021.28343328687
2021.31495328687	Colombia	USA	2021.26196328687
2021.55603328657	Other_North_America	Costa_Rica	2021.53528328657
2021.36151328667	Spain	Peru	2021.23822328667
2021.42999328657	Ecuador	Peru	2021.21314328657
2021.46834328657	Chile	Peru	2021.29269328657
2021.25191328657	Other_Oceania	Peru	2021.22364328657
2021.34506328687	Argentina	USA	2021.30783328687
2021.35327328657	Chile	Peru	2021.26188328657
2021.46560328657	Chile	Peru	2021.22008328657
2021.54778328677	USA	Peru	2021.26605328677
2021.49024328667	France	Spain	2021.46010328667
2021.93682328667	Chile	Peru	2021.87611328667
2021.44914328677	USA	Peru	2021.35472328677
2021.43544328677	Mexico	Chile	2021.31975328677
2021.47927328717	Peru	Chile	2021.32108328717
2021.54777328717	Other_Asia	Chile	2021.52411328717
2021.31763328747	Ecuador	Peru	2021.29603328747
2021.46557328757	Chile	Peru	2021.34404328757
2021.37518328657	USA	Peru	2021.33496328657
2021.37791328677	Chile	Peru	2021.34758328677
2021.47380328667	Argentina	USA	2021.36874328667
2021.49846328657	Costa_Rica	Peru	2021.35563328657
2021.42174328657	Chile	Peru	2021.39602328657
2021.34503328707	Chile	Peru	2021.24174328707
2021.36147328717	Chile	Peru	2021.29180328717
2021.55324328757	Chile	Peru	2021.52623328757
2021.44914328777	Peru	Chile	2021.32634328777
2021.56421328687	Ecuador	Colombia	2021.36861328687
2021.54503328687	Panama	Colombia	2021.53488328687
2021.58885328707	Ecuador	USA	2021.45460328707
2021.55325328687	Chile	Panama	2021.46306328687
2021.21335328637	Chile	Peru	2021.06228328637
2021.30674328647	Chile	Peru	2021.27165328647
2021.58523328647	Argentina	Peru	2021.30355328647
2021.14171328687	Brazil	Peru	2021.12602328687
2021.23020328707	USA	Peru	2021.19210328707
2021.29596328707	USA	Peru	2021.24054328707
2021.29870328707	Chile	Peru	2021.27501328707
2021.25210328707	USA	Peru	2021.24442328707
2021.42659328717	Brazil	Peru	2021.39581328717
2021.32295328707	Chile	Peru	2021.21496328707
2021.43858328717	Ecuador	Peru	2021.42934328717
2021.47906328707	Ecuador	Peru	2021.42934328707
2021.41922328717	Italy	Peru	2021.39631328717
2021.37845328717	Ecuador	Peru	2021.30422328717
2021.32604328727	Mexico	Peru	2021.30831328727
2021.31233328727	Chile	Peru	2021.31129328727
2021.32055328727	Peru	Chile	2021.31233328727
2021.50448328727	Ecuador	Peru	2021.43887328727
2020.85253328647	Argentina	Peru	2020.84963328647
2021.12749328647	Peru	Argentina	2021.07575328647
2021.21910328647	Peru	Argentina	2021.07679328647
2021.25042328657	Argentina	Peru	2021.22009328657
2021.55076328657	USA	Peru	2021.38347328657
2021.25227328677	Colombia	Peru	2021.23201328677
2021.30767328717	Spain	Colombia	2021.29320328717
2021.32685328697	USA	Colombia	2021.28932328697
2021.25487328657	Chile	Peru	2021.22100328657
2021.42517328707	Mexico	Peru	2021.28124328707
2021.39117328707	Mexico	Peru	2021.30734328707
2021.30288328677	USA	Peru	2021.28771328677
2021.10225328657	Chile	Peru	2021.08783328657
2021.22474328657	USA	Chile	2021.19439328657
2021.46037328687	Peru	Chile	2021.23090328687
2021.53706328747	Peru	Chile	2021.41420328747
2021.18105328657	USA	Peru	2020.97274328657
2021.10039328667	USA	Peru	2021.03292328667
2021.40515328667	Ecuador	USA	2021.26569328667
2021.06648328657	Germany	Peru	2021.01859328657
2021.06743328667	Argentina	Peru	2021.02765328667
2021.40137328667	Brazil	Argentina	2021.25759328667
2021.23559328667	Chile	Argentina	2021.22179328667
2021.19255328667	USA	Peru	2021.08511328667
2021.07401328667	USA	Peru	2021.04258328667
2021.07313328667	USA	Peru	2021.04407328667
2021.12879328677	Chile	USA	2021.12152328677
2021.14523328677	Other_Europe	USA	2021.14419328677
2021.19201328677	USA	Other_Europe	2021.14523328677
2021.34146328667	Argentina	USA	2021.28222328667
2021.09935328667	USA	Peru	2021.09786328667
2021.10344328667	Peru	USA	2021.10188328667
2021.30710328697	Ecuador	Peru	2021.26322328697
2021.23234328667	Chile	Peru	2021.18682328667
2021.17612328667	USA	Peru	2021.15102328667
2021.22467328667	USA	Peru	2021.13343328667
2021.29258328687	USA	Peru	2021.25222328687
2021.24573328687	Mexico	Peru	2021.20170328687
2021.49315328707	USA	Mexico	2021.48163328707
2021.33972328687	USA	Peru	2021.29102328687
2021.23183328687	Spain	Peru	2021.23034328687
2021.26674328687	Mexico	Spain	2021.23183328687
2021.29801328687	USA	Mexico	2021.26674328687
2021.36620328687	Peru	Spain	2021.23287328687
2021.48492328697	Other_South_America	Peru	2021.41360328697
2021.50940328697	USA	Peru	2021.41360328697
2021.48511328737	Colombia	Peru	2021.47121328737
2021.20140328687	USA	Peru	2021.19203328687
2021.36861328707	Colombia	USA	2021.27641328707
2021.44969328717	Colombia	USA	2021.30855328717
2021.35239328717	Colombia	USA	2021.32499328717
2021.45480328717	USA	Colombia	2021.42884328717
2021.56403328717	Colombia	USA	2021.47946328717
2021.37808328717	USA	Colombia	2021.37704328717
2021.20685328687	Colombia	USA	2021.20140328687
2021.21693328687	Chile	Colombia	2021.21427328687
2021.25753328687	Chile	Colombia	2021.22572328687
2021.30685328687	Colombia	Chile	2021.25753328687
2021.44932328687	Mexico	Colombia	2021.41898328687
2021.52498328687	USA	Mexico	2021.49442328687
2021.53150328697	Puerto_Rico	Colombia	2021.40628328697
2021.46455328707	USA	Colombia	2021.44219328707
2021.03121328667	Argentina	Peru	2021.01859328667
2021.52334328687	Germany	Argentina	2021.51108328687
2021.29045328697	USA	Argentina	2021.26300328697
2021.23842328747	Chile	Argentina	2021.20808328747
2021.38636328737	USA	Argentina	2021.28499328737
2021.40671328737	USA	Argentina	2021.32345328737
2021.41923328747	Argentina	USA	2021.40671328747
2021.42471328747	USA	Argentina	2021.41923328747
2021.34798328737	Switzerland	Argentina	2021.31764328737
2021.37264328747	France	Switzerland	2021.34798328747
2021.37812328747	France	Switzerland	2021.34798328747
2021.48356328737	USA	Argentina	2021.18185328737
2021.22632328737	Mexico	Argentina	2021.18024328737
2021.39183328757	Other_Europe	Mexico	2021.38126328757
2021.41334328757	Mexico	Other_Europe	2021.39183328757
2021.52546328737	Chile	Argentina	2021.37600328737
2021.25208328747	Spain	Argentina	2021.24361328747
2021.29820328757	Spain	Argentina	2021.26307328757
2021.27674328737	Spain	Argentina	2021.26894328737
2021.39181328737	USA	Argentina	2021.38612328737
2021.57622328737	Argentina	USA	2021.39181328737
2021.43338328737	Spain	Argentina	2021.40304328737
2021.39180328737	USA	Argentina	2021.37663328737
2021.32776328787	USA	Argentina	2021.32008328787
2021.33701328797	Switzerland	Argentina	2021.29211328797
2021.43291328737	USA	Argentina	2021.31140328737
2021.41647328747	USA	Argentina	2021.38377328747
2021.66030328747	Sint_Maarten	USA	2021.64218328747
2021.41940328767	USA	Argentina	2021.39794328767
2021.41918328797	USA	Argentina	2021.39074328797
2021.53973328797	Argentina	USA	2021.45650328797
2021.31682328727	Spain	Argentina	2021.13704328727
2021.42197328727	Argentina	Spain	2021.31786328727
2021.43176328707	USA	Argentina	2021.38300328707
2021.32608328707	USA	Argentina	2021.30288328707
2021.45758328747	Germany	Argentina	2021.44598328747
2021.56946328767	Spain	Argentina	2021.53769328767
2021.28220328677	USA	Peru	2021.26473328677
2021.30691328657	Chile	Peru	2021.20942328657
2021.34653328657	Peru	Chile	2021.30691328657
2021.15579328657	USA	Peru	2020.97307328657
2021.10209328657	Argentina	Peru	2020.97456328657
2021.26581328667	Spain	Argentina	2021.23707328667
2021.24387328667	USA	Argentina	2021.22870328667
2021.27882328677	Argentina	USA	2021.24387328677
2021.26556328657	Chile	Peru	2021.26008328657
2021.32941328657	Peru	Chile	2021.30304328657
2021.41046328657	Chile	Peru	2021.34455328657
2021.60827328667	Other_Europe	Chile	2021.58361328667
2021.08224328657	USA	Peru	2021.02675328657
2021.32397328697	Ecuador	Peru	2021.22801328697
2021.37630328697	Chile	Peru	2021.12488328697
2021.54114328717	Chile	Peru	2021.38963328717
2021.23162328747	Chile	Peru	2021.21956328747
2021.22469328747	USA	Peru	2021.22365328747
2021.31362328747	Peru	USA	2021.22469328747
2021.37812328747	USA	Peru	2021.34448328747
2021.35944328717	Ecuador	Peru	2021.16326328717
2021.23393328777	USA	Peru	2021.21406328777
2021.19455328767	USA	Peru	2021.17938328767
2021.26966328767	Peru	USA	2021.19455328767
2021.46302328847	USA	Peru	2021.45206328847
2021.46192328677	Ecuador	Peru	2021.43740328677
2021.28838328697	Ecuador	Peru	2021.06894328697
2021.29321328707	Panama	Peru	2021.27682328707
2021.34969328717	Costa_Rica	Panama	2021.31872328717
2021.24937328707	USA	Peru	2021.22343328707
2021.25210328757	Spain	Peru	2021.17106328757
2021.44222328757	Chile	Spain	2021.25210328757
2021.15073328757	Chile	Peru	2021.13757328757
2021.32726328767	USA	Peru	2021.22568328767
2021.10028328737	Germany	Peru	2021.08511328737
2021.15268328737	USA	Peru	2021.09128328737
2021.28536328737	Peru	USA	2021.21195328737
2021.29868328897	USA	Peru	2021.29764328897
2021.37126328897	Peru	USA	2021.29868328897
2021.22579328757	Chile	Peru	2021.11573328757
2021.24935328797	USA	Peru	2021.18315328797
2021.30585328797	USA	Peru	2021.26815328797
2021.48196328797	Peru	USA	2021.30585328797
2021.23840328787	Argentina	Peru	2021.20268328787
2021.33155328787	USA	Peru	2021.27062328787
2021.48224328827	Chile	Peru	2021.28107328827
2021.26851328837	USA	Peru	2021.26747328837
2021.44560328837	Peru	USA	2021.29657328837
2021.61098328837	Other_Asia	Peru	2021.44560328837
2021.26371328677	USA	Peru	2021.26267328677
2021.31643328677	Spain	USA	2021.30859328677
2021.31851328677	Canary_Islands	Spain	2021.31747328677
2021.32229328677	USA	Canary_Islands	2021.32059328677
2021.32607328677	Spain	USA	2021.32229328677
2021.33703328677	USA	Spain	2021.33599328677
2021.33977328677	Spain	USA	2021.33703328677
2021.28222328687	Ecuador	Peru	2021.11639328687
2021.38439328687	Brazil	Ecuador	2021.28222328687
2021.37541328677	Chile	Peru	2021.21900328677
2021.26285328717	Mexico	Peru	2021.25139328717
2021.13154328677	USA	Peru	2021.10688328677
2021.50171328677	Chile	USA	2021.24113328677
2021.19899328677	Peru	USA	2021.19750328677
2021.29437328677	Chile	Peru	2021.19899328677
2021.41900328707	USA	Chile	2021.32715328707
2021.51784328717	Mexico	USA	2021.46224328717
2021.21244328697	USA	Peru	2021.18210328697
2021.70690328717	Chile	Peru	2021.69868328717
2021.14756328707	Germany	Peru	2021.13344328707
