ChildDate	ChildCountry	ParentCountry	ParentDate
2022.98632438576	Chile	Peru	2022.91218438576
2023.38008438456	Italy	Peru	2022.98833438456
2023.09591438476	USA	Peru	2022.94568438476
2023.23015438456	Ecuador	Peru	2022.99734438456
2023.16988438446	USA	Peru	2022.99734438446
2023.13152438456	Ecuador	Peru	2022.99734438456
2023.07125438566	Chile	Peru	2023.00951438566
2023.13152438556	USA	Bolivia	2023.00951438556
2023.12056438566	Other_North_America	Peru	2023.05891438566
2023.12330438566	USA	Peru	2023.05891438566
2023.00001438566	Peru	Ecuador	2022.97352438566
2023.10686438566	Peru	Ecuador	2022.97352438566
2023.32879438476	USA	France	2023.02725438476
2023.23016438486	Ecuador	Peru	2023.02725438486
2023.20550438496	USA	Peru	2023.20550438486
2023.23016438496	Ecuador	Peru	2023.23016438486
2023.23016438496	Ecuador	Peru	2023.23016438486
2023.15617438476	Chile	Peru	2022.99515438476
2023.09590438526	Chile	Peru	2022.94518438526
2023.02193438526	Peru	France	2022.99534438526
2023.02193438536	Peru	France	2022.99534438536
2023.02741438556	Peru	USA	2022.99575438556
2023.03563438546	USA	Peru	2023.02795438546
2023.03563438546	USA	Peru	2023.02795438546
2022.99728438536	Chile	Peru	2022.99728438526
2023.00824438536	Peru	USA	2023.00824438526
2023.00824438536	Peru	USA	2023.00824438526
2023.06576438296	Chile	Peru	2022.94245438296
2023.08768438296	USA	Peru	2022.95221438296
2022.95618438316	USA	Peru	2022.95618438306
2022.98906438306	USA	Peru	2022.95618438306
2023.26576438296	Other_Europe	Peru	2022.95617438296
2023.09041438396	Ecuador	Peru	2022.99720438396
2022.99727438396	Chile	Peru	2022.96439438396
2023.03562438326	Ecuador	Peru	2022.95215438326
2023.04110438326	Ecuador	Peru	2022.99709438326
2023.05206438326	Ecuador	Peru	2022.99709438326
2023.09042438366	USA	Peru	2023.01103438366
2023.12330438376	France	Peru	2023.06841438376
2023.18084438376	France	Peru	2023.06841438376
2023.01918438336	Spain	Peru	2022.94276438336
2022.97534438556	Peru	Mexico	2022.94276438556
2023.21096438366	Brazil	Peru	2022.94276438366
2023.00274438556	England	Mexico	2022.94276438556
2022.98356438386	Peru	Mexico	2022.94276438386
2023.00000438496	France	Peru	2022.94276438496
2022.98082438516	Peru	USA	2022.94276438516
2022.99178438546	Peru	USA	2022.94276438546
2022.98904438576	Peru	USA	2022.94276438576
2023.01096438556	Peru	USA	2022.94276438556
2023.02740438566	Peru	USA	2022.99688438566
2023.03836438566	Peru	USA	2022.99688438566
2022.98905438576	Peru	USA	2022.97512438576
2022.98905438576	Peru	USA	2022.97512438576
2023.04931438546	Peru	USA	2022.98356438546
2022.98356438556	Peru	USA	2022.98356438546
2023.26849438506	Other_Europe	Peru	2023.24863438506
2023.29315438506	Other_Europe	Peru	2023.24863438506
2023.12603438506	Spain	Peru	2023.01008438506
2023.15068438466	Other_North_America	Peru	2022.98070438466
2023.08493438476	USA	Peru	2023.00956438476
2023.12329438476	Mexico	Peru	2023.00956438476
2023.06028438466	USA	Peru	2023.00956438466
2023.12876438456	USA	Peru	2023.01087438456
2023.03561438456	USA	Peru	2023.01087438456
2023.04657438456	USA	Peru	2023.01281438456
2023.04657438456	USA	Peru	2023.01281438456
2023.13699438456	USA	Peru	2023.01168438456
2023.04932438456	USA	Peru	2023.01168438456
2023.19453438526	Brazil	Peru	2023.17466438526
2023.19453438526	Brazil	Peru	2023.17466438526
2023.20823438526	Brazil	Peru	2023.19124438526
2023.22740438526	Brazil	Peru	2023.19124438526
2023.07123438536	Canada	Peru	2022.96038438536
2023.17808438506	USA	Chile	2023.02711438506
2023.21644438506	USA	Chile	2023.02711438506
2023.11233438476	USA	Peru	2022.97316438476
2022.98904438456	Peru	USA	2022.98711438456
2022.99452438466	Peru	USA	2022.99452438456
2022.99452438466	Peru	USA	2022.99452438456
2022.99452438466	Peru	USA	2022.99452438456
2022.99452438466	Peru	USA	2022.99452438456
2022.99452438466	Peru	USA	2022.99452438456
2022.99452438466	Peru	USA	2022.99452438456
2022.99452438466	Peru	USA	2022.99452438456
2022.99452438466	Peru	USA	2022.99452438456
2023.03014438476	USA	Peru	2023.01096438476
2023.03562438476	USA	Peru	2023.01119438476
2023.04658438476	Germany	Peru	2023.01132438476
2022.99727438296	Peru	USA	2022.93505438296
2022.94248438296	Peru	USA	2022.93505438296
2023.02740438316	Peru	USA	2022.98986438316
2023.02740438326	Peru	USA	2023.02740438316
2023.02740438326	Peru	USA	2023.02740438316
2023.16712438316	Mexico	Peru	2023.02074438316
2023.15342438316	Mexico	Peru	2023.02074438316
2023.01095438336	Chile	Peru	2022.99574438336
2022.98631438296	USA	Peru	2022.97217438296
2023.03014438306	England	Peru	2022.95090438306
2023.04110438306	Chile	Peru	2022.99453438306
2023.06576438306	Chile	Peru	2023.01094438306
2023.12328438336	Chile	Peru	2023.01266438336
2023.18081438336	Chile	Peru	2023.01266438336
2022.97808438316	Costa_Rica	Peru	2022.97768438316
2022.99726438316	Chile	Peru	2022.97768438316
2023.00822438316	USA	Peru	2022.97768438316
2023.09589438316	Mexico	Peru	2022.99511438316
2023.06575438316	USA	Peru	2023.02739438316
2023.13698438316	USA	Peru	2023.04583438316
2023.13698438316	USA	Peru	2023.04583438316
2023.11781438306	Mexico	Peru	2022.99678438306
2023.01918438306	USA	Peru	2023.01074438306
2023.02467438306	USA	Peru	2023.01091438306
2023.03289438306	Mexico	Peru	2023.01165438306
2023.09042438306	Mexico	Peru	2023.01165438306
2023.11507438316	Ecuador	Peru	2022.95906438316
2022.99725438326	Chile	Peru	2022.97203438326
2023.01917438336	Chile	Peru	2022.97492438336
2023.07945438366	USA	Peru	2023.01019438366
2023.13972438366	USA	Peru	2023.01019438366
2023.12603438376	USA	Peru	2023.01357438376
2023.14794438386	USA	Peru	2023.01357438386
2023.12329438386	USA	Peru	2023.01357438386
2023.02466438296	Spain	Peru	2022.99093438296
2023.05480438326	USA	Peru	2022.99090438326
2023.07398438326	Peru	USA	2023.02697438326
2023.06850438326	Peru	USA	2023.02697438326
2023.00274438336	USA	Peru	2022.98881438336
2023.11234438306	USA	Peru	2022.98943438306
2023.10413438316	USA	Peru	2022.97427438316
2023.09862438356	Canada	Peru	2023.09018438356
2023.09862438356	Canada	Peru	2023.09018438356
2023.09863438326	USA	Peru	2022.99448438326
2022.99452438316	USA	Peru	2022.99448438316
2023.04110438326	USA	Peru	2022.99448438326
2023.17808438316	USA	Peru	2023.02674438316
2023.19178438316	USA	Peru	2023.02744438316
2023.17808438316	USA	Peru	2023.02744438316
2023.01096438356	USA	Peru	2023.01096438346
2022.94247438306	Peru	USA	2022.93973438306
2022.93973438316	Peru	USA	2022.93973438306
2023.01371438306	Peru	USA	2022.98894438306
2023.01371438326	Peru	USA	2022.98951438326
2023.17262438326	Peru	USA	2023.03270438326
2023.14248438326	Peru	USA	2023.03270438326
2023.00549438346	USA	Peru	2022.98185438346
2022.96439438356	USA	Peru	2022.95550438356
2023.01096438366	Peru	USA	2022.99597438366
2023.02740438366	Peru	USA	2022.99597438366
2023.12056438366	Mexico	Peru	2023.01069438366
2023.00274438306	Peru	USA	2022.97489438306
2023.00274438306	Peru	USA	2022.97489438306
2023.08767438306	Peru	USA	2022.94190438306
2023.05205438306	USA	Peru	2022.99435438306
2023.06849438436	USA	Peru	2023.06826438436
2023.07670438436	USA	Peru	2023.06826438436
2023.13150438386	USA	Peru	2023.01213438386
2023.18904438386	USA	Peru	2023.01213438386
2023.06849438376	USA	Peru	2023.01360438376
2023.06849438376	USA	Peru	2023.01360438376
2023.07124438316	Costa_Rica	Peru	2022.95876438316
2023.13151438416	Costa_Rica	Peru	2022.99513438416
2023.13425438436	Chile	Peru	2022.98288438436
2023.01643438336	Chile	Peru	2022.98984438336
2023.03561438336	Chile	Peru	2023.01020438336
2023.02192438376	USA	Peru	2023.00704438376
2023.18356438356	Mexico	Peru	2022.99153438356
2022.95890438366	Germany	Peru	2022.94648438366
2022.98082438336	Chile	Peru	2022.98060438336
2023.23287438346	USA	Peru	2023.01066438346
2022.99726438306	USA	Peru	2022.98879438306
2023.00822438306	USA	Peru	2023.00799438306
2023.01643438306	USA	Peru	2023.00799438306
2023.03287438316	USA	Peru	2022.98876438316
2023.08493438316	Brazil	Peru	2022.99576438316
2023.04657438336	Canada	Peru	2022.97259438336
2023.11781438356	Canada	Peru	2022.99606438356
2023.09041438366	Chile	Peru	2022.99547438366
2022.99179438346	Peru	Chile	2022.99107438346
2023.03836438346	Peru	Chile	2022.99107438346
2023.05206438346	USA	Peru	2023.01184438346
2023.14247438366	USA	Peru	2023.01184438366
2023.22466438366	USA	Peru	2023.01374438366
2023.16438438366	USA	Peru	2023.01374438366
2023.06027438316	USA	Peru	2022.99714438316
2023.09863438316	USA	Peru	2023.04926438316
2023.09863438316	USA	Peru	2023.04926438316
2023.03289438316	Chile	Peru	2022.99726438316
2023.03288438326	USA	Peru	2023.02709438326
2023.03014438316	USA	Peru	2023.02709438316
2023.09589438326	USA	Peru	2023.02709438326
2023.02192438316	USA	Peru	2023.01348438316
2023.01096438326	Canada	Peru	2022.99495438326
2023.06849438336	Ecuador	Peru	2023.01057438336
2023.26849438336	Ecuador	Peru	2023.01085438336
2023.08219438336	USA	Peru	2022.99544438336
2023.19178438336	Costa_Rica	Peru	2022.99609438336
2023.00274438366	Peru	France	2022.98075438366
2023.04932438356	Peru	France	2022.99621438356
2023.05480438356	Peru	France	2022.99621438356
2023.05754438386	Peru	France	2022.99701438386
2023.06577438396	Peru	Other_Europe	2022.99637438396
2023.06849438366	Peru	France	2022.99429438366
2023.01096438326	Peru	Chile	2022.97235438326
2023.02466438306	USA	Peru	2022.97509438306
2023.00823438346	Peru	USA	2022.94652438346
2023.00823438406	Peru	USA	2022.94652438406
2022.99727438356	Peru	USA	2022.94652438356
2023.00275438406	Peru	USA	2022.94652438406
2022.99727438366	Peru	USA	2022.94652438366
2023.45479438316	USA	Peru	2022.95127438316
2023.34247438336	USA	Peru	2023.28174438336
2023.35617438336	USA	Peru	2023.28174438336
2023.06849438316	Chile	Peru	2023.01036438316
2023.13424438316	USA	Peru	2023.01247438316
2023.10958438356	USA	Peru	2022.99662438356
2023.04931438336	USA	Peru	2023.01095438336
2023.04931438336	USA	Peru	2023.01095438336
2022.98081438406	Netherlands	Peru	2022.94379438406
2022.99177438366	USA	Peru	2022.99177438356
2023.05204438356	USA	Peru	2022.99177438356
2023.10958438366	Netherlands	Peru	2023.00971438366
2023.04930438426	Chile	Peru	2023.03241438426
2023.04930438426	Chile	Peru	2023.03241438426
2022.99177438446	USA	Peru	2022.99177438436
2023.04930438436	Chile	Peru	2022.99177438436
2023.02190438376	Chile	Peru	2023.01050438376
2023.07671438346	Canada	Peru	2022.97464438346
2023.01370438346	Peru	Chile	2023.00755438346
2023.01370438346	Peru	Chile	2023.00755438346
2023.00001438356	Canada	Peru	2022.98905438356
2023.09589438356	USA	Peru	2023.01060438356
2023.14247438376	USA	Peru	2023.14247438366
2023.14247438376	USA	Peru	2023.14247438366
2023.17808438376	USA	Peru	2023.01060438376
2023.10685438376	USA	Peru	2023.01545438376
2023.17535438376	USA	Peru	2023.01545438376
2023.00274438316	USA	Peru	2022.97805438316
2023.06301438316	Other_Europe	Peru	2022.98904438316
2022.98904438346	France	Peru	2022.98904438336
2022.98904438356	France	Peru	2022.98904438346
2023.03287438316	Chile	Peru	2023.01256438316
2023.24385438306	USA	Peru	2023.01076438306
2023.08219438336	Chile	Peru	2023.01086438336
2023.06575438336	Chile	Peru	2023.01086438336
2022.85479438316	France	Peru	2022.85479438306
2023.06027438316	USA	Peru	2022.99660438316
2022.98082438316	Other_Europe	Peru	2022.98082438306
2023.10959438306	Chile	Peru	2022.99702438306
2023.08220438316	Chile	Peru	2023.01064438316
2023.07398438316	Chile	Peru	2023.01064438316
2022.99726438366	Chile	Peru	2022.97508438366
2023.26027438326	Chile	Peru	2022.97534438326
2023.01918438356	USA	Peru	2022.99638438356
2023.01370438346	USA	Peru	2023.01347438346
2023.02191438346	USA	Peru	2023.01347438346
2023.01370438356	Other_Europe	Peru	2022.99178438356
2023.02740438356	England	Peru	2023.01051438356
2023.31506438316	Peru	Chile	2023.28128438316
2023.28218438316	Peru	Chile	2023.28128438316
2023.02740438336	Peru	Chile	2022.99523438336
2023.00548438326	Peru	Chile	2022.99523438326
2023.01096438336	Peru	Chile	2022.99523438336
2023.10684438326	Chile	Peru	2023.01027438326
2023.06027438366	USA	Peru	2023.03242438366
2023.04931438366	USA	Peru	2023.03242438366
2023.10684438386	Other_South_America	Peru	2022.99445438386
2023.11506438386	USA	Peru	2023.08470438386
2023.22740438306	USA	Peru	2023.09313438306
2023.09863438336	Chile	Peru	2023.01120438336
2023.11234438316	Peru	Ecuador	2023.04928438316
2023.11234438316	Peru	Ecuador	2023.04928438316
2023.15618438326	USA	Peru	2023.01015438326
2023.03562438326	Ecuador	Peru	2022.99519438326
2023.10959438316	USA	Peru	2022.99664438316
2023.01096438326	Peru	France	2022.99739438326
2023.04110438326	Peru	France	2022.99739438326
2023.12055438336	Chile	Peru	2022.99619438336
2023.05205438326	USA	Peru	2022.99452438326
2023.01096438326	USA	Peru	2022.99099438326
2023.06850438306	Ecuador	Peru	2023.02735438306
2023.33425438306	USA	Peru	2023.28187438306
2023.33425438306	USA	Peru	2023.28187438306
2023.00822438336	Argentina	Peru	2022.99031438336
2023.32877438346	USA	Peru	2023.24898438346
2023.28219438346	USA	Peru	2023.24950438346
2023.32054438366	Peru	USA	2023.21917438366
2023.21917438376	Peru	USA	2023.21917438366
2023.16438438356	USA	Peru	2023.02934438356
2023.16439438376	USA	Peru	2023.02869438376
2023.22192438346	Chile	Peru	2023.22192438336
2023.32054438386	USA	Peru	2023.24876438386
2023.40272438386	Peru	USA	2023.39050438386
2023.40272438386	Peru	USA	2023.39050438386
2023.38629438386	Peru	USA	2023.26810438386
2023.43834438386	USA	Peru	2023.32051438386
2023.35890438406	USA	Peru	2023.01258438406
2023.09590438316	Chile	Peru	2023.00976438316
2023.09042438316	Chile	Peru	2023.00976438316
2023.00823438316	USA	Peru	2022.99656438316
2023.15344438336	Italy	Peru	2022.99632438336
2023.00824438356	Peru	USA	2023.00824438346
2023.01098438346	Peru	USA	2023.00824438346
2023.08769438356	Chile	Peru	2023.00916438356
2023.23837438346	Chile	Peru	2023.00916438346
2023.02741438356	Chile	Peru	2023.01052438356
2023.04932438356	Chile	Peru	2023.01258438356
2023.05207438336	Chile	Peru	2022.99587438336
2023.10686438346	Chile	Peru	2023.01075438346
2023.12330438356	Chile	Peru	2023.01075438356
2023.04932438306	USA	Peru	2023.00811438306
2022.99179438336	Chile	Peru	2022.99154438336
2023.00548438336	USA	Peru	2022.99704438336
2023.18083438336	USA	Peru	2022.99706438336
2023.02193438336	Peru	Chile	2023.01009438336
2023.33699438336	Peru	Chile	2023.33425438336
2023.33425438346	Peru	Chile	2023.33425438336
2023.23288438336	Peru	England	2023.04628438336
2023.35891438346	Peru	England	2023.25647438346
2023.34247438346	Peru	England	2023.25647438346
2023.29590438346	Peru	England	2023.25647438346
2023.41371438346	Peru	England	2023.25647438346
2023.10412438346	Ecuador	Peru	2023.08723438346
2023.24385438346	Ecuador	Peru	2023.08723438346
2023.26028438356	USA	Peru	2023.25184438356
2022.86027438316	France	England	2022.86027438306
2022.99999438306	Peru	England	2022.97340438306
2023.09588438306	Peru	England	2022.99177438306
2022.99177438316	Peru	England	2022.99177438306
2023.00000438306	Peru	England	2022.97515438306
2023.00000438306	Peru	England	2022.97519438306
2023.01643438326	Peru	England	2022.99447438326
2023.07123438326	Peru	England	2023.02729438326
2023.07123438326	Peru	England	2023.02756438326
2023.07123438326	Peru	England	2023.02756438326
2023.12327438316	Chile	England	2023.01076438316
2023.01642438316	Peru	England	2023.01189438316
2023.03013438316	Peru	England	2023.01700438316
2023.13425438316	Chile	Peru	2023.01066438316
2023.17534438316	Chile	Peru	2023.01066438316
2023.14520438336	Chile	Peru	2022.99582438336
2023.24110438326	Brazil	Peru	2022.99610438326
2023.10685438306	Chile	Peru	2023.01046438306
2023.04657438306	USA	Peru	2023.01291438306
2023.01095438326	Peru	USA	2022.99582438326
2023.00274438326	Peru	Canada	2022.99641438326
2023.04657438336	USA	Peru	2023.01095438336
2023.00548438336	Other_Asia	Peru	2023.00000438336
2023.00000438346	Chile	Peru	2023.00000438336
2023.04932438386	USA	Peru	2023.01079438386
2023.01370438336	Peru	USA	2022.99680438336
2023.02740438316	Peru	Chile	2023.01143438316
2023.03562438316	Peru	Chile	2023.01598438316
2023.04109438326	USA	Peru	2023.01085438326
2023.04109438326	USA	Peru	2023.01085438326
2023.01095438346	Netherlands	Peru	2022.99018438346
2023.07397438306	USA	Peru	2023.01103438306
2023.06575438306	USA	Peru	2023.01103438306
2023.00822438326	Chile	Peru	2023.00822438316
2023.13151438346	USA	Peru	2022.99662438346
2023.15890438356	Chile	Peru	2022.99730438356
2023.03014438306	USA	Peru	2023.01030438306
2023.01918438306	USA	Peru	2023.01105438306
2023.03288438306	USA	Peru	2023.01199438306
2023.02466438306	USA	Peru	2023.01199438306
2023.01644438306	Peru	Brazil	2023.01347438306
2023.02191438306	Peru	Brazil	2023.01347438306
2023.02465438326	Argentina	Peru	2022.99443438326
2023.02191438336	Peru	USA	2023.02191438326
2023.12602438326	Peru	USA	2023.02191438326
2023.03287438326	Peru	USA	2022.99466438326
2023.07123438346	Peru	USA	2023.01205438346
2023.04931438346	Chile	Peru	2023.04509438346
2023.06849438346	Chile	Peru	2023.04509438346
2023.04931438346	USA	Peru	2023.04432438346
2023.05206438306	USA	Peru	2023.04143438306
2023.14795438306	USA	Peru	2023.14740438306
2023.21918438306	USA	Peru	2023.14740438306
2023.06851438326	Chile	Peru	2023.01069438326
2022.94247438316	Ecuador	Peru	2022.94247438306
2023.08493438306	Chile	Peru	2023.01010438306
2023.08493438306	England	Peru	2023.01047438306
2023.09315438346	Chile	Peru	2023.01083438346
